id,part_code,part_name,locator_id,created_at
86849ad6-66e4-45fe-9c0b-ed1ea98beddb,SKU-12496,Casing R12,CTRA1-T-052-1,2026-07-21 02:30:02.965479+00
86a32304-adae-4e83-b13a-41b6bdb09469,SKU-11029,Panel P42,CTRA1-I-011-2,2026-07-21 02:30:02.965479+00
86c14eaa-623d-462a-bd44-9919e28fd19e,SKU-10229,Gearbox K54,CTRA1-B-052-2,2026-07-21 02:30:02.965479+00
86d64361-b095-4ef6-a97c-28659a14c570,SKU-10870,Motor K50,CTRA1-G-058-1,2026-07-21 02:30:02.965479+00
86daab4c-b566-42ed-af58-55df33700cc9,SKU-10747,Casing Q53,CTRA1-F-059-2,2026-07-21 02:30:02.965479+00
86dd248c-3d51-43dd-a811-f265b4660016,SKU-11331,Chassis F83,CTRA1-K-036-2,2026-07-21 02:30:02.965479+00
86dda141-5d84-4624-b43a-f6228ad5ca56,SKU-11320,Motor D7,CTRA1-K-031-1,2026-07-21 02:30:02.965479+00
86e474d6-34b7-42f6-8641-c682249ecf07,SKU-11135,Gearbox E93,CTRA1-I-064-2,2026-07-21 02:30:02.965479+00
86e9e52c-5fd3-4f0f-bbfa-60cfa5da6093,SKU-11052,Wheel Axle S1,CTRA1-I-023-1,2026-07-21 02:30:02.965479+00
871d4a91-b82e-4b5c-9783-4af3cd87f34a,SKU-11089,Panel F48,CTRA1-I-041-2,2026-07-21 02:30:02.965479+00
873a75eb-97e8-4659-a409-211f9ced6221,SKU-11826,Casing U18,CTRA1-O-032-1,2026-07-21 02:30:02.965479+00
873f5963-cffe-42fa-b4de-b2263be00a6a,SKU-10836,Panel R71,CTRA1-G-041-1,2026-07-21 02:30:02.965479+00
87580bc3-3dfc-4821-bc65-13da035385ad,SKU-11510,Body Shell Q7,CTRA1-L-063-1,2026-07-21 02:30:02.965479+00
877202e1-27ce-4368-94bb-68704a0284f3,SKU-11002,Body Shell U56,CTRA1-H-061-1,2026-07-21 02:30:02.965479+00
87749cc9-ae22-4174-be05-eff5c2df19ed,SKU-12838,Wheel Axle U46,CTRA1-W-034-1,2026-07-21 02:30:02.965479+00
87a9b931-6c03-4b98-9797-37dd2b92acb3,SKU-12699,Sensor Component H28,CTRA1-V-027-2,2026-07-21 02:30:02.965479+00
87b3829b-d020-4f85-8311-a1cf545bf99f,SKU-10186,Casing J44,CTRA1-B-031-1,2026-07-21 02:30:02.965479+00
87c1b68a-5567-4bc0-aa8c-f72c91209ec8,SKU-10325,Motor J79,CTRA1-C-037-2,2026-07-21 02:30:02.965479+00
87e568dd-2c8c-4911-8ea2-eccb6a593065,SKU-12974,Motor N87,CTRA1-X-039-1,2026-07-21 02:30:02.965479+00
88086a81-d1af-4fa6-bd5e-d7bee73b0965,SKU-10787,Gearbox B35,CTRA1-G-016-2,2026-07-21 02:30:02.965479+00
8833b3aa-a051-424f-81ac-12fd2abb06de,SKU-10590,Wheel Axle W69,CTRA1-E-044-1,2026-07-21 02:30:02.965479+00
884f20e2-2fd0-4e7b-aa4a-3eb1908b7fee,SKU-10714,Motor H72,CTRA1-F-043-1,2026-07-21 02:30:02.965479+00
885c4599-3313-4418-93e9-3f8c3fc2e8b3,SKU-12157,Sensor Component H77,CTRA1-R-008-2,2026-07-21 02:30:02.965479+00
886f546d-f349-47be-a904-69c5ee68a6e7,SKU-12015,Wheel Axle I56,CTRA1-P-063-2,2026-07-21 02:30:02.965479+00
88747450-e4c3-4dac-8d87-6ed008842393,SKU-12642,Chassis J41,CTRA1-U-062-1,2026-07-21 02:30:02.965479+00
888b9db3-8a83-4e0f-9e06-c16437dee4cb,SKU-11223,Wheel Axle C74,CTRA1-J-045-2,2026-07-21 02:30:02.965479+00
889587e0-7bdb-4f61-94f9-f231ccfe14f8,SKU-10604,Chassis T97,CTRA1-E-051-1,2026-07-21 02:30:02.965479+00
8897768a-c8ff-4d81-8b50-61bbd6a5ae62,SKU-10367,Chassis D51,CTRA1-C-058-2,2026-07-21 02:30:02.965479+00
889fd306-8061-426f-9c5b-c101a008d58a,SKU-12392,Sensor Component K37,CTRA1-S-063-1,2026-07-21 02:30:02.965479+00
88a68886-c918-47cd-8684-bf4812bd1a84,SKU-10130,Body Shell A81,CTRA1-B-003-1,2026-07-21 02:30:02.965479+00
88b9a5a4-c993-4aca-a072-92d1edd8cc4f,SKU-12533,Motor D35,CTRA1-U-007-2,2026-07-21 02:30:02.965479+00
88c66c89-ce63-470c-99eb-6d9dd4cf0af9,SKU-12657,Chassis Z90,CTRA1-V-006-2,2026-07-21 02:30:02.965479+00
88efd3cc-08ff-4fa3-940d-c1f0b6cf45ff,SKU-10319,Wheel Axle D50,CTRA1-C-034-2,2026-07-21 02:30:02.965479+00
8911d8e1-e3e4-4cb9-ba97-4eb01d03cd9d,SKU-10983,Casing Y50,CTRA1-H-051-2,2026-07-21 02:30:02.965479+00
891a860c-52c9-492d-a19a-b2f6d0edae75,SKU-10540,Gearbox J27,CTRA1-E-019-1,2026-07-21 02:30:02.965479+00
891d15d5-0094-4e41-9519-2266e9274dd2,SKU-12235,Casing S19,CTRA1-R-047-2,2026-07-21 02:30:02.965479+00
8925b917-bd02-4699-a985-f8fbb28fce85,SKU-11009,Motor K42,CTRA1-I-001-2,2026-07-21 02:30:02.965479+00
893a6ff7-551e-43e7-92d5-e8eac5e910b7,SKU-12608,Motor Z53,CTRA1-U-045-1,2026-07-21 02:30:02.965479+00
89711403-8ed6-4917-bd57-aeb7017075d0,SKU-12189,Casing P91,CTRA1-R-024-2,2026-07-21 02:30:02.965479+00
8973e395-f300-49a8-8af5-86e30d949ada,SKU-11610,Motor G11,CTRA1-M-050-1,2026-07-21 02:30:02.965479+00
89ae1289-83a9-48fe-ae80-1370d0db83d8,SKU-11158,Motor M15,CTRA1-J-013-1,2026-07-21 02:30:02.965479+00
89cc235d-f7de-4b8a-bc85-456bfea7f4e3,SKU-10197,Body Shell Q84,CTRA1-B-036-2,2026-07-21 02:30:02.965479+00
89e9566b-066f-4a22-acd5-bfacfcf7db10,SKU-12494,Body Shell F3,CTRA1-T-051-1,2026-07-21 02:30:02.965479+00
89ec9c92-6e83-459b-886c-b6675a18628c,SKU-11315,Chassis S50,CTRA1-K-028-2,2026-07-21 02:30:02.965479+00
8a06e2b8-c5ef-4132-bf7e-9cc64248f61d,SKU-11090,Chassis F71,CTRA1-I-042-1,2026-07-21 02:30:02.965479+00
8a0ca391-84ba-4a5a-9bc5-f6bea532e047,SKU-10081,Wheel Axle L46,CTRA1-A-041-2,2026-07-21 02:30:02.965479+00
8a22615b-af93-4c51-8fda-bb4be5edf2f6,SKU-10067,Casing Q85,CTRA1-A-034-2,2026-07-21 02:30:02.965479+00
8a7190a4-7d01-4a48-9407-fb98c1220a63,HW-TM-01,Diecast Metal Chassis (Twin Mill),CTRA1-B-010-1,2026-07-21 02:30:02.965479+00
8a9b902d-6bf9-4664-85eb-a45a463f1bbe,SKU-12518,Sensor Component J79,CTRA1-T-063-1,2026-07-21 02:30:02.965479+00
8aa5a573-3982-44d0-a814-14f0cb306e14,SKU-12270,Body Shell K87,CTRA1-S-002-1,2026-07-21 02:30:02.965479+00
8aa97eef-6932-4613-8682-03c593f77060,SKU-12822,Gearbox Z9,CTRA1-W-026-1,2026-07-21 02:30:02.965479+00
8acaff3d-daa4-47c1-89b0-fe3d3f58f22c,SKU-11811,Sensor Component C92,CTRA1-O-024-2,2026-07-21 02:30:02.965479+00
8adbd083-0a35-41f8-be50-3dc69cbcfda7,SKU-12789,Motor X80,CTRA1-W-009-2,2026-07-21 02:30:02.965479+00
8aea455d-419a-432b-8b70-9e1cf6693506,SKU-11061,Chassis B33,CTRA1-I-027-2,2026-07-21 02:30:02.965479+00
8af3c8a9-61f2-42d1-ad02-421516b99997,SKU-11100,Panel X94,CTRA1-I-047-1,2026-07-21 02:30:02.965479+00
8b282519-4381-4a8d-84b5-77c94514561b,SKU-11943,Wheel Axle T58,CTRA1-P-027-2,2026-07-21 02:30:02.965479+00
8b4f2168-001b-4ca3-a1ef-aa941844ce67,SKU-12513,Panel L16,CTRA1-T-060-2,2026-07-21 02:30:02.965479+00
8b64d762-ac9f-4440-81b4-4aad70d4ff9a,SKU-10821,Wheel Axle K35,CTRA1-G-033-2,2026-07-21 02:30:02.965479+00
8b758f64-97e9-4719-bfea-d34fe45bdee4,SKU-12942,Casing G2,CTRA1-X-023-1,2026-07-21 02:30:02.965479+00
8b77ff02-dcfc-4e1a-ad94-2ab25e99cf4e,SKU-11073,Chassis E23,CTRA1-I-033-2,2026-07-21 02:30:02.965479+00
8b84d036-deef-47f2-b07f-9e791c4373ae,SKU-10261,Motor D31,CTRA1-C-005-2,2026-07-21 02:30:02.965479+00
8bc47fad-d1ec-47d6-8980-26834759fc46,SKU-10802,Panel V90,CTRA1-G-024-1,2026-07-21 02:30:02.965479+00
8bcc258b-44f9-4598-92de-4d750266e541,SKU-11219,Gearbox P45,CTRA1-J-043-2,2026-07-21 02:30:02.965479+00
8bceed18-bdd8-48f3-92fa-b9b3697ef953,SKU-12841,Casing F48,CTRA1-W-035-2,2026-07-21 02:30:02.965479+00
8bd82ff8-8766-45c3-9a49-f5a6a457a54c,SKU-10769,Motor P78,CTRA1-G-007-2,2026-07-21 02:30:02.965479+00
8bdc35bf-00e2-49f1-9619-07ed69bf4758,SKU-11114,Wheel Axle G58,CTRA1-I-054-1,2026-07-21 02:30:02.965479+00
8bef680c-c05f-4df2-8fcc-1db1c3736463,SKU-12371,Motor R72,CTRA1-S-052-2,2026-07-21 02:30:02.965479+00
8bf94617-32f4-455e-92c1-8429c025049e,SKU-11653,Panel P53,CTRA1-N-008-2,2026-07-21 02:30:02.965479+00
8c1ff882-5a65-4b54-b92e-9fbd73660b29,SKU-10657,Motor K4,CTRA1-F-014-2,2026-07-21 02:30:02.965479+00
8c271b61-5ec0-4697-9d1d-b1f7c9a473db,SKU-11762,Gearbox Y34,CTRA1-N-063-1,2026-07-21 02:30:02.965479+00
8c2f3c71-82f0-4366-9e91-377393cc0a0b,SKU-12130,Gearbox Y99,CTRA1-Q-058-1,2026-07-21 02:30:02.965479+00
8c4a0141-7636-44b8-a6c1-0c42e32689e3,SKU-12337,Sensor Component N60,CTRA1-S-035-2,2026-07-21 02:30:02.965479+00
8c680cb6-cfb2-4340-8648-15eddd434347,SKU-12697,Casing Y14,CTRA1-V-026-2,2026-07-21 02:30:02.965479+00
8c8402d0-ad94-44a0-a0e0-088263aec8a1,SKU-12064,Chassis Y86,CTRA1-Q-025-1,2026-07-21 02:30:02.965479+00
8ca25102-3d83-431e-8f2a-5db06b280b0e,SKU-12025,Panel E31,CTRA1-Q-005-2,2026-07-21 02:30:02.965479+00
8ccc9475-6a62-476c-a54a-5840f0d67ba6,SKU-12314,Wheel Axle E76,CTRA1-S-024-1,2026-07-21 02:30:02.965479+00
8cd1606b-4382-4502-90e5-d5a47f5727eb,SKU-10942,Panel Y85,CTRA1-H-031-1,2026-07-21 02:30:02.965479+00
8cdb7cbf-0f87-4f96-a073-566f369b0c82,SKU-10872,Body Shell F56,CTRA1-G-059-1,2026-07-21 02:30:02.965479+00
8cdd3f57-3e17-4975-b3bd-e0b8e413ab15,SKU-12856,Body Shell X21,CTRA1-W-043-1,2026-07-21 02:30:02.965479+00
8cf3c786-7fc5-4529-b504-2d1e5a578a91,SKU-11211,Casing S45,CTRA1-J-039-2,2026-07-21 02:30:02.965479+00
8d34db9f-a31c-4fca-8c17-0b6799dbed1f,SKU-10308,Gearbox H95,CTRA1-C-029-1,2026-07-21 02:30:02.965479+00
8d35a826-731a-44ac-b792-fc9081867073,SKU-10008,Panel I87,CTRA1-A-005-1,2026-07-21 02:30:02.965479+00
8d5621aa-1ab8-4ef8-9d44-762ea61023ee,SKU-10242,Casing H39,CTRA1-B-059-1,2026-07-21 02:30:02.965479+00
8d6355d8-e5ba-40d0-b1b7-2cebd9aadf7c,SKU-10516,Motor B52,CTRA1-E-007-1,2026-07-21 02:30:02.965479+00
8d7bd0cc-b74a-41a1-9707-a8cdc996a5af,SKU-11344,Casing K2,CTRA1-K-043-1,2026-07-21 02:30:02.965479+00
8d7dc181-6785-46ae-9291-353cfab4fbbc,SKU-11969,Sensor Component D82,CTRA1-P-040-2,2026-07-21 02:30:02.965479+00
8db2bdf2-dc57-40c1-9d8f-62dd185223eb,SKU-10417,Panel I22,CTRA1-D-020-2,2026-07-21 02:30:02.965479+00
8dc90a43-3d6b-483f-8ade-57ab798a7d2f,SKU-11799,Panel D23,CTRA1-O-018-2,2026-07-21 02:30:02.965479+00
8dd041a6-75e4-4b83-9816-a55e46281f4d,SKU-12690,Motor I80,CTRA1-V-023-1,2026-07-21 02:30:02.965479+00
8ddbe64a-041b-43f6-ac3c-8206eb687022,SKU-11849,Chassis S1,CTRA1-O-043-2,2026-07-21 02:30:02.965479+00
8debfb4d-0c62-409a-a3d4-20d84769f615,SKU-10134,Sensor Component X49,CTRA1-B-005-1,2026-07-21 02:30:02.965479+00
8e09de0b-a794-49f7-87b4-4d1230d35b8e,SKU-11285,Casing K4,CTRA1-K-013-2,2026-07-21 02:30:02.965479+00
8e0df990-09d8-499d-8942-25482ff19634,SKU-10306,Wheel Axle K50,CTRA1-C-028-1,2026-07-21 02:30:02.965479+00
8e1576b6-774c-4f82-a8bf-f848b862860d,SKU-11066,Gearbox C34,CTRA1-I-030-1,2026-07-21 02:30:02.965479+00
8e37b5fe-eaa1-470f-b302-d32b5d5c6c46,SKU-10100,Panel H42,CTRA1-A-051-1,2026-07-21 02:30:02.965479+00
8e475f9a-eaa9-498c-9679-ecd9f5b173dd,SKU-12914,Panel Q40,CTRA1-X-009-1,2026-07-21 02:30:02.965479+00
8e6680a8-4413-4278-9c83-d8120e6737ee,SKU-11055,Wheel Axle Q56,CTRA1-I-024-2,2026-07-21 02:30:02.965479+00
8e674143-d248-4d50-9199-7438f12e865b,SKU-11042,Body Shell L59,CTRA1-I-018-1,2026-07-21 02:30:02.965479+00
8e9c3585-5c1b-41f7-b460-9dfd1c7c2ae8,SKU-11735,Gearbox R52,CTRA1-N-049-2,2026-07-21 02:30:02.965479+00
8ea74c65-1064-4c96-9abc-a2d84ef295f7,SKU-12059,Wheel Axle X89,CTRA1-Q-022-2,2026-07-21 02:30:02.965479+00
8eafb8d7-5ada-4307-9ebb-b94d1a59cb92,SKU-12465,Wheel Axle E70,CTRA1-T-036-2,2026-07-21 02:30:02.965479+00
8ec28508-af7d-421e-aa9c-77718fcfc771,SKU-12213,Casing H79,CTRA1-R-036-2,2026-07-21 02:30:02.965479+00
8ed654f7-1bf2-44c0-9d94-3d67fc9fc84a,SKU-12944,Panel C51,CTRA1-X-024-1,2026-07-21 02:30:02.965479+00
8ef3b7ee-4444-4e84-9856-acd15e20a674,SKU-12508,Chassis L51,CTRA1-T-058-1,2026-07-21 02:30:02.965479+00
8f08deab-520a-491a-bad0-c6fec6483a6d,SKU-10126,Wheel Axle F85,CTRA1-A-064-1,2026-07-21 02:30:02.965479+00
8f188299-9397-45b4-8d03-1d0d663c5224,SKU-12661,Sensor Component W92,CTRA1-V-008-2,2026-07-21 02:30:02.965479+00
8f577b2f-53d7-4dcb-9895-b2af3e83dc2e,SKU-11019,Wheel Axle B9,CTRA1-I-006-2,2026-07-21 02:30:02.965479+00
8f8480db-e6ba-4d09-9b8d-64721f9d49d5,SKU-11788,Wheel Axle Z17,CTRA1-O-013-1,2026-07-21 02:30:02.965479+00
8f8fb995-665a-4d7c-afe2-0bc98a1e26e9,SKU-12092,Gearbox N42,CTRA1-Q-039-1,2026-07-21 02:30:02.965479+00
8fa22d3b-10e7-4346-9172-8da1a2d4b8e9,SKU-11165,Wheel Axle W69,CTRA1-J-016-2,2026-07-21 02:30:02.965479+00
8fb6fe8d-d119-4384-bf81-41fff508ac6f,SKU-11015,Panel Y49,CTRA1-I-004-2,2026-07-21 02:30:02.965479+00
8fb8a8ac-567c-4a39-97d9-2b5b0e3a7472,SKU-10868,Body Shell R79,CTRA1-G-057-1,2026-07-21 02:30:02.965479+00
8fc3a753-3fa0-4a54-8586-3c821141bc30,SKU-11243,Body Shell Q59,CTRA1-J-055-2,2026-07-21 02:30:02.965479+00
8fc3ed8e-5cf3-4313-9c98-a5671dbf2abc,SKU-11096,Panel P49,CTRA1-I-045-1,2026-07-21 02:30:02.965479+00
8fdd1388-af40-46b4-9aae-f73898e7e37d,SKU-12379,Casing M50,CTRA1-S-056-2,2026-07-21 02:30:02.965479+00
90035720-b66f-4307-947d-8d7ea5900ba6,SKU-12719,Casing J91,CTRA1-V-037-2,2026-07-21 02:30:02.965479+00
900cd8cd-21e8-459f-97ff-d25be09b5360,SKU-11110,Casing U6,CTRA1-I-052-1,2026-07-21 02:30:02.965479+00
9015df4d-68a3-43d4-8ba8-9902bd1e6630,SKU-12280,Body Shell L94,CTRA1-S-007-1,2026-07-21 02:30:02.965479+00
9018135e-e202-4450-9c76-1f6f8bec9e40,SKU-10777,Chassis D77,CTRA1-G-011-2,2026-07-21 02:30:02.965479+00
90238e90-8e9d-4415-a0af-2b5e66fb2bd0,SKU-10250,Sensor Component E35,CTRA1-B-063-1,2026-07-21 02:30:02.965479+00
902a4f75-1103-40ed-836b-948b521b20c2,SKU-10040,Gearbox P75,CTRA1-A-021-1,2026-07-21 02:30:02.965479+00
902d1ffe-e6d1-4eae-a053-940893bab1ef,SKU-12224,Gearbox J41,CTRA1-R-042-1,2026-07-21 02:30:02.965479+00
90559acd-053c-4b9e-be4b-d1d97f24a530,SKU-11424,Body Shell P5,CTRA1-L-020-1,2026-07-21 02:30:02.965479+00
9068cc5f-d2c8-4fb7-80c1-98d70e7a26ba,SKU-10357,Body Shell V19,CTRA1-C-053-2,2026-07-21 02:30:02.965479+00
90727780-a40c-4162-8300-362e2e89e6a3,SKU-12806,Gearbox P23,CTRA1-W-018-1,2026-07-21 02:30:02.965479+00
907fbd1d-e8c2-4f49-b946-596a4aaab121,SKU-13004,Sensor Component V46,CTRA1-X-054-1,2026-07-21 02:30:02.965479+00
9091b892-9aee-4974-8a4a-76ad6cea3bbe,SKU-12655,Motor B85,CTRA1-V-005-2,2026-07-21 02:30:02.965479+00
909a2e71-a876-4adf-a743-cdee245bc16f,SKU-10702,Panel H34,CTRA1-F-037-1,2026-07-21 02:30:02.965479+00
90a19dda-a4ef-4cd9-a052-9be268eb2887,SKU-10863,Gearbox P36,CTRA1-G-054-2,2026-07-21 02:30:02.965479+00
90c2bddb-c39d-40b3-828a-131ac9dbbf9f,SKU-11776,Wheel Axle J48,CTRA1-O-007-1,2026-07-21 02:30:02.965479+00
90c7ace3-01c0-4302-9449-1d53e41c3f65,SKU-12601,Casing C97,CTRA1-U-041-2,2026-07-21 02:30:02.965479+00
90f6d5ed-2ca9-4280-87ea-b369da067499,SKU-11193,Chassis O29,CTRA1-J-030-2,2026-07-21 02:30:02.965479+00
9110cc96-f578-49e2-bd6f-4a64932ae829,SKU-10817,Casing S93,CTRA1-G-031-2,2026-07-21 02:30:02.965479+00
912ada3b-30e6-4faf-8c31-9fe5a23b2c07,SKU-10957,Wheel Axle T41,CTRA1-H-038-2,2026-07-21 02:30:02.965479+00
914dd742-1562-4346-86b8-9bf0eabf65d3,SKU-10668,Gearbox H77,CTRA1-F-020-1,2026-07-21 02:30:02.965479+00
91532cba-a1b3-46ff-858d-1f364d91cd29,SKU-12199,Sensor Component J50,CTRA1-R-029-2,2026-07-21 02:30:02.965479+00
9166294c-817a-47f0-aca5-5b2b6ccd21f9,SKU-11056,Motor D3,CTRA1-I-025-1,2026-07-21 02:30:02.965479+00
917c145a-cd16-4461-8045-a9cf197f4119,SKU-12715,Wheel Axle J70,CTRA1-V-035-2,2026-07-21 02:30:02.965479+00
9188cc3f-68d9-42f7-b745-9862baf83172,SKU-11354,Panel Y72,CTRA1-K-048-1,2026-07-21 02:30:02.965479+00
919c3cac-ab82-4049-b281-ebbdc85eaf65,SKU-11154,Panel J47,CTRA1-J-011-1,2026-07-21 02:30:02.965479+00
919f04d7-20ac-4286-b9cb-155fe72f0ec2,SKU-11866,Sensor Component Q32,CTRA1-O-052-1,2026-07-21 02:30:02.965479+00
91b90343-e697-4653-98f5-cac7b3be556a,SKU-10677,Chassis C61,CTRA1-F-024-2,2026-07-21 02:30:02.965479+00
91cfe012-d84f-4d09-adc9-3cd7c62c9dab,SKU-12320,Panel B58,CTRA1-S-027-1,2026-07-21 02:30:02.965479+00
91d47a42-d624-4132-98e1-c86e5875c225,SKU-10138,Sensor Component P35,CTRA1-B-007-1,2026-07-21 02:30:02.965479+00
91daf93f-bae0-46ae-bf17-478c637af17c,SKU-11905,Chassis V16,CTRA1-P-008-2,2026-07-21 02:30:02.965479+00
91e97f64-6bc6-4d05-aacb-9c87b12afeab,SKU-11828,Wheel Axle K9,CTRA1-O-033-1,2026-07-21 02:30:02.965479+00
91f0c737-1315-4a93-af6a-5224fbffe8af,SKU-10485,Casing E97,CTRA1-D-054-2,2026-07-21 02:30:02.965479+00
92118e68-03f5-4a08-8b59-25e00fb45bf5,SKU-10616,Wheel Axle R13,CTRA1-E-057-1,2026-07-21 02:30:02.965479+00
9224e73b-7144-4d0a-83e2-0369774240e0,SKU-10859,Body Shell S77,CTRA1-G-052-2,2026-07-21 02:30:02.965479+00
923857e2-8a67-476b-a34d-7c698d88b66e,SKU-11616,Motor O71,CTRA1-M-053-1,2026-07-21 02:30:02.965479+00
92425404-b203-4301-a999-3efd33d79df0,SKU-10244,Wheel Axle T61,CTRA1-B-060-1,2026-07-21 02:30:02.965479+00
9251a31f-5731-4a86-bab1-35b6b86ece63,SKU-11166,Wheel Axle U40,CTRA1-J-017-1,2026-07-21 02:30:02.965479+00
9266e7d1-3a65-4bfb-9bf1-26f9810577e8,SKU-10117,Chassis M1,CTRA1-A-059-2,2026-07-21 02:30:02.965479+00
926e580b-fad6-4cc2-ab47-d693e0a624ff,SKU-10196,Wheel Axle W21,CTRA1-B-036-1,2026-07-21 02:30:02.965479+00
92a88a9f-c117-4c0e-87a5-2fa46afa4c4a,SKU-12273,Motor J48,CTRA1-S-003-2,2026-07-21 02:30:02.965479+00
92adcb32-9a2c-417d-8d63-280e1a9ff291,SKU-10755,Casing I49,CTRA1-F-063-2,2026-07-21 02:30:02.965479+00
92b39189-9334-4c31-8678-79795921924b,SKU-10075,Body Shell T15,CTRA1-A-038-2,2026-07-21 02:30:02.965479+00
92b61bbe-bf58-4c72-923e-48ad6e4bdbdd,SKU-12590,Motor T60,CTRA1-U-036-1,2026-07-21 02:30:02.965479+00
92c5bbdb-ba28-4dcf-8f5d-bf9e854d632f,SKU-11960,Chassis I47,CTRA1-P-036-1,2026-07-21 02:30:02.965479+00
92e5bbc2-7918-4b1e-b5f9-c7498d5e0544,SKU-10097,Motor M26,CTRA1-A-049-2,2026-07-21 02:30:02.965479+00
92f2b5d4-c350-4005-ab4d-7958567743ea,SKU-11944,Body Shell V24,CTRA1-P-028-1,2026-07-21 02:30:02.965479+00
9330597c-4bb3-414b-bd47-2a2e8ff04d5f,SKU-11118,Panel K12,CTRA1-I-056-1,2026-07-21 02:30:02.965479+00
9338145e-88c4-4ccb-80e4-9d3d350bf746,SKU-10523,Casing I53,CTRA1-E-010-2,2026-07-21 02:30:02.965479+00
9345e9b7-b8e7-43d3-b44a-0d33ed505127,SKU-11004,Panel D41,CTRA1-H-062-1,2026-07-21 02:30:02.965479+00
9357c11c-f64b-4585-961f-d63369ed7502,SKU-10395,Chassis N62,CTRA1-D-009-2,2026-07-21 02:30:02.965479+00
935de290-7018-4446-8507-574826c89122,SKU-11142,Casing K15,CTRA1-J-005-1,2026-07-21 02:30:02.965479+00
9368176c-b028-4876-8873-4c05af776d4c,SKU-12010,Chassis X78,CTRA1-P-061-1,2026-07-21 02:30:02.965479+00
936a4e68-d1c7-4579-9d85-9191e901ebc1,SKU-12626,Casing B65,CTRA1-U-054-1,2026-07-21 02:30:02.965479+00
9371db24-3f32-438d-948a-fbacb79a3b75,SKU-12726,Gearbox V18,CTRA1-V-041-1,2026-07-21 02:30:02.965479+00
9385ad2a-1379-4200-ac25-cf9a8f45eb3d,SKU-12423,Body Shell C90,CTRA1-T-015-2,2026-07-21 02:30:02.965479+00
93f5e343-73bc-4b4f-a41b-ff1c0b3419f3,SKU-12116,Chassis E14,CTRA1-Q-051-1,2026-07-21 02:30:02.965479+00
94038eeb-9f46-4cf9-9968-8eb28b9e910c,SKU-11095,Wheel Axle T17,CTRA1-I-044-2,2026-07-21 02:30:02.965479+00
9412cca0-589d-4f51-890b-9b17aace65d9,SKU-10273,Body Shell K23,CTRA1-C-011-2,2026-07-21 02:30:02.965479+00
94524182-2719-423c-a575-a8debe3d37eb,SKU-10690,Panel S61,CTRA1-F-031-1,2026-07-21 02:30:02.965479+00
945ba610-d314-49f8-abd2-e8a8aaa2c5c6,SKU-12424,Motor Z38,CTRA1-T-016-1,2026-07-21 02:30:02.965479+00
94752bad-481a-459f-825a-41078bcf2652,SKU-10788,Gearbox M65,CTRA1-G-017-1,2026-07-21 02:30:02.965479+00
948f310d-695f-48b2-ae28-965a379eaaae,SKU-12581,Motor K25,CTRA1-U-031-2,2026-07-21 02:30:02.965479+00
94966128-c861-4c54-b46d-81f3312d8b4b,SKU-12786,Sensor Component E29,CTRA1-W-008-1,2026-07-21 02:30:02.965479+00
94ab5db7-9394-446e-9af4-fb46bb5ed85e,SKU-10704,Body Shell G17,CTRA1-F-038-1,2026-07-21 02:30:02.965479+00
94b14d20-2b54-4781-a324-82001dca961e,SKU-10163,Panel M13,CTRA1-B-019-2,2026-07-21 02:30:02.965479+00
94b9824b-1082-48a4-9ec1-4d2ffbb20829,SKU-12915,Body Shell D42,CTRA1-X-009-2,2026-07-21 02:30:02.965479+00
94bae95b-b054-4a1b-bf7b-2ff19bd525b4,SKU-10881,Gearbox Y67,CTRA1-G-063-2,2026-07-21 02:30:02.965479+00
94d27270-2735-4a6a-bf34-90b65164025a,SKU-10350,Body Shell F42,CTRA1-C-050-1,2026-07-21 02:30:02.965479+00
94e9627b-9f55-41f0-820a-bac4816c3733,SKU-11775,Wheel Axle S52,CTRA1-O-006-2,2026-07-21 02:30:02.965479+00
950d6680-7473-489b-816b-5d28d229f729,SKU-12288,Body Shell U77,CTRA1-S-011-1,2026-07-21 02:30:02.965479+00
9530db0c-1103-4f30-99fe-650ecd1969e8,SKU-12653,Gearbox H30,CTRA1-V-004-2,2026-07-21 02:30:02.965479+00
9551b6cb-ce79-48c2-8008-37b16b931638,SKU-10454,Gearbox H95,CTRA1-D-039-1,2026-07-21 02:30:02.965479+00
9566d7c2-8749-473a-9791-ef03066ec94c,SKU-11934,Sensor Component E37,CTRA1-P-023-1,2026-07-21 02:30:02.965479+00
95723e08-70fd-45e1-88c2-f1bd284a0f1c,SKU-10035,Panel C71,CTRA1-A-018-2,2026-07-21 02:30:02.965479+00
95791384-7102-43cc-af74-d84fef211d95,SKU-12713,Casing O63,CTRA1-V-034-2,2026-07-21 02:30:02.965479+00
957fad05-1aea-41a9-9543-77b8fce30b40,SKU-11964,Body Shell F24,CTRA1-P-038-1,2026-07-21 02:30:02.965479+00
958eddf4-3f2f-454e-922d-d3315a4432d3,SKU-11486,Body Shell E34,CTRA1-L-051-1,2026-07-21 02:30:02.965479+00
958f861e-9e71-4499-966c-1626afd5bacb,SKU-10167,Casing L14,CTRA1-B-021-2,2026-07-21 02:30:02.965479+00
95a0be66-f1df-4637-823c-f05f74238c9f,SKU-11530,Casing C23,CTRA1-M-010-1,2026-07-21 02:30:02.965479+00
95a31866-a69a-41d0-867e-16893d1d4b1f,SKU-11961,Gearbox N49,CTRA1-P-036-2,2026-07-21 02:30:02.965479+00
